Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,humidity ,,,,,,,
38527,banana,100,75,50,6.44,942.8,28.99454545,80.35812258,,,,,,,
48011,onion,120,60,65,6.08,34.81,34.66666667,81.80738171,,,,,,,
29920,rice,80,40,40,5.54,297.66,29.56666667,82.27282154,,,,,,,
20173,jowar,80,40,40,5.32,1246.715,22.6,83.6912729,,,,,,,
56074,moong,20,40,20,5.36,288.3,25.46,85.49997454,,,,,,,
17063,potato,180,60,90,5.14,689.88,29.03727273,78.95371989,,,,,,,
55074,sunflower,50,60,30,5.68,34.81,34.66666667,50.59023438,,,,,,,
52881,cotton,120,40,20,5.62,207.55,26.43333333,79.84347425,,,,,,,
49032,wheat,60,30,30,6.11,241.78,1.18,69.69871028,,,,,,,
14902,potato,180,60,90,4.9,1426.3,26.73636364,78.95371989,,,,,,,
64013,rice,80,40,40,5.4,497.88,25.03333333,82.27282154,,,,,,,
71258,sunflower,50,60,30,5.64,87.2,23.106,50.59023438,,,,,,,
86421,wheat,60,30,30,6.11,127.68,20.8,69.69871028,,,,,,,
42403,rice,80,40,40,5.32,976.06,25.66666667,82.27282154,,,,,,,
32581,sweetpotato,90,20,120,5.18,1026.64,29.18636364,81.53893093,,,,,,,
11650,onion,120,60,65,5.88,2169.32,23.73636364,81.80738171,,,,,,,
7705,jowar,80,40,40,5.64,1011.49,30.43,83.6912729,,,,,,,
4688,potato,180,60,90,5.08,1501.98,25.81818182,78.95371989,,,,,,,
1221,jute,80,40,40,5.68,840.46,33.58333333,79.63986421,,,,,,,
93826,jute,80,40,40,5.66,840.46,33.58333333,79.63986421,,,,,,,
29650,barley,70,40,45,5.42,19.38,22.766,83.67990891,,,,,,,
7251,sweetpotato,90,20,120,5.02,2817.86,27.90909091,81.53893093,,,,,,,
38390,tomato,100,40,90,6.16,942.8,28.99454545,82.91064414,,,,,,,
85197,rapeseed,50,40,20,5.08,169.82,14.6,67.94262421,,,,,,,
91891,jowar,80,40,40,5.46,579.75,34.01,83.6912729,,,,,,,
53088,coriander,10,20,20,6.6,1426.3,26.73636364,85.21199775,,,,,,,
57497,maize,80,40,20,5.58,1151.02,28.03333333,65.09224945,,,,,,,
4337,barley,70,40,45,5.66,75.32,22.676,83.67990891,,,,,,,
26577,jowar,80,40,40,5.58,331.88,35.34666667,83.6912729,,,,,,,
71398,wheat,60,30,30,6.12,87.2,23.106,69.69871028,,,,,,,
79327,maize,80,40,20,5.46,840.46,33.58333333,65.09224945,,,,,,,
34637,grapes,20,125,200,3.92,1603.2375,22.89090909,81.87522752,,,,,,,
88057,ragi,50,40,20,5.32,1246.715,22.6,80.86078808,,,,,,,
51499,ragi,50,40,20,5.52,1246.715,22.6,80.86078808,,,,,,,
26355,jowar,80,40,40,5.56,790.98,30.61666667,83.6912729,,,,,,,
40516,pineapple,160,40,120,6.6,2169.32,23.73636364,82.35223047,,,,,,,
8786,rice,80,40,40,5.58,411.52,34.73,82.27282154,,,,,,,
33315,wheat,60,30,30,6.7,15.34,27.276,69.69871028,,,,,,,
6578,rice,80,40,40,5.66,664.94,22.03333333,82.27282154,,,,,,,
53528,turmeric,25,60,100,4.96,1426.3,26.73636364,80.86305427,,,,,,,
76571,moong,20,40,20,5.68,770.44,28.68,85.49997454,,,,,,,
14724,banana,100,75,50,6.52,1050.245,18.77818182,80.35812258,,,,,,,
70059,wheat,60,30,30,6.11,75.32,22.676,69.69871028,,,,,,,
22278,potato,180,60,90,4.92,1426.3,26.73636364,78.95371989,,,,,,,
94952,wheat,60,30,30,7,122.42,18.58,69.69871028,,,,,,,
58233,horsegram,20,60,20,5.88,664.94,22.03333333,53.04408395,,,,,,,
55179,barley,70,40,45,5.58,75.32,22.676,83.67990891,,,,,,,
95911,turmeric,25,60,100,5.02,2817.86,27.90909091,80.86305427,,,,,,,
36393,pineapple,160,40,120,6.5,1050.245,18.77818182,82.35223047,,,,,,,
42432,rice,80,40,40,5.64,122.42,18.58,82.27282154,,,,,,,
79899,rice,80,40,40,5.62,168.257,28.22333333,82.27282154,,,,,,,
90761,banana,100,75,50,6.44,884.5,27.65454545,80.35812258,,,,,,,
64498,coriander,10,20,20,6.52,1299.26,26.51818182,85.21199775,,,,,,,
8269,rice,80,40,40,5.4,207.55,26.43333333,82.27282154,,,,,,,
91376,rice,80,40,40,5.34,579.75,34.01,82.27282154,,,,,,,
93519,wheat,60,30,30,6.12,127.68,20.8,69.69871028,,,,,,,
70659,jowar,80,40,40,5.52,288.3,25.46,83.6912729,,,,,,,
66415,onion,120,60,65,6.08,1111.68,28.64818182,81.80738171,,,,,,,
55603,maize,80,40,20,5.58,579.75,34.01,65.09224945,,,,,,,
4643,rice,80,40,40,5.32,152.54,22.28,82.27282154,,,,,,,
63406,coriander,10,20,20,6.5,1037.32,28.08181818,85.21199775,,,,,,,
92563,moong,20,40,20,5.62,152.54,22.28,85.49997454,,,,,,,
97182,maize,80,40,20,5.66,1145.22,28.5,65.09224945,,,,,,,
42620,onion,120,60,65,6.1,1603.2375,22.89090909,81.80738171,,,,,,,
78379,turmeric,25,60,100,5.1,1037.32,28.08181818,80.86305427,,,,,,,
26908,moong,20,40,20,5.44,516.68,27.86666667,85.49997454,,,,,,,
54496,ragi,50,40,20,5.66,297.66,29.56666667,80.86078808,,,,,,,
93410,rice,80,40,40,5.4,1543.76,27.33333333,82.27282154,,,,,,,
22328,onion,120,60,65,5.96,1426.3,26.73636364,81.80738171,,,,,,,
16414,onion,120,60,65,6.02,884.5,27.65454545,81.80738171,,,,,,,
75712,barley,70,40,45,5.6,19.38,22.766,83.67990891,,,,,,,
11497,onion,120,60,65,5.96,2169.32,23.73636364,81.80738171,,,,,,,
91936,onion,120,60,65,5.82,75.32,22.676,81.80738171,,,,,,,
4492,sunflower,50,60,30,5.48,75.32,22.676,50.59023438,,,,,,,
13190,potato,180,60,90,4.82,1603.2375,22.89090909,78.95371989,,,,,,,
655,maize,80,40,20,5.36,98.98,34.92333333,65.09224945,,,,,,,
1255,moong,20,40,20,5.48,790.98,30.61666667,85.49997454,,,,,,,
33789,rapeseed,50,40,20,5.1,293.36,14.7,67.94262421,,,,,,,
50680,rice,80,40,40,5.38,664.94,22.03333333,82.27282154,,,,,,,
37303,barley,70,40,45,5.34,19.38,22.766,83.67990891,,,,,,,
69121,sunflower,50,60,30,5.38,942.8,28.99454545,50.59023438,,,,,,,
96894,soyabean,20,60,20,5.4,607.48,26.36666667,48.43839821,,,,,,,
91167,jowar,80,40,40,5.38,98.94,25.574,83.6912729,,,,,,,
66129,rice,80,40,40,5.64,490.74,27.6,82.27282154,,,,,,,
91696,moong,20,40,20,5.58,34.81,34.66666667,85.49997454,,,,,,,
77695,potato,180,60,90,4.88,1110.78,25.66666667,78.95371989,,,,,,,
6270,maize,80,40,20,5.62,790.98,30.61666667,65.09224945,,,,,,,
78245,banana,100,75,50,6.4,1037.32,28.08181818,80.35812258,,,,,,,
37496,rice,80,40,40,5.66,510.05,33.37333333,82.27282154,,,,,,,
7714,maize,80,40,20,5.36,1011.49,30.43,65.09224945,,,,,,,
96942,jute,80,40,40,5.44,423.745,22.07,79.63986421,,,,,,,
55620,rapeseed,50,40,20,4.92,75.32,22.676,67.94262421,,,,,,,
5219,turmeric,25,60,100,5.16,2169.32,23.73636364,80.86305427,,,,,,,
56512,rice,80,40,40,5.4,497.88,25.03333333,82.27282154,,,,,,,
58007,wheat,60,30,30,6.12,41.3,21.704,69.69871028,,,,,,,
44937,cauliflower,80,70,50,6.34,1350.025,26.01818182,82.9202,,,,,,,
69649,potato,180,60,90,4.9,75.32,22.676,78.95371989,,,,,,,
92744,turmeric,25,60,100,5.06,865.94,26.6,80.86305427,,,,,,,
78805,jute,80,40,40,5.56,1543.76,27.33333333,79.63986421,,,,,,,
93588,banana,100,75,50,6.6,2169.32,23.73636364,80.35812258,,,,,,,
77152,potato,180,60,90,5.08,75.32,22.676,78.95371989,,,,,,,
96488,garlic,50,10,60,5.34,1111.68,28.64818182,87.04405082,,,,,,,
6781,wheat,60,30,30,6.7,199.2125,21.3,69.69871028,,,,,,,
62961,maize,80,40,20,5.4,1110.78,25.66666667,65.09224945,,,,,,,
95447,coriander,10,20,20,6.52,1603.2375,22.89090909,85.21199775,,,,,,,
60679,wheat,60,30,30,6.3,113.7,30.26666667,69.69871028,,,,,,,
48724,jowar,80,40,40,5.32,288.3,25.46,83.6912729,,,,,,,
36657,moong,20,40,20,5.4,1145.22,28.5,85.49997454,,,,,,,
39878,rice,80,40,40,5.42,152.54,22.28,82.27282154,,,,,,,
44646,grapes,20,125,200,4.14,714.68,26.45454545,81.87522752,,,,,,,
21659,soyabean,20,60,20,5.32,423.745,22.07,48.43839821,,,,,,,
14531,ragi,50,40,20,5.36,607.48,26.36666667,80.86078808,,,,,,,
70029,barley,70,40,45,5.6,75.32,22.676,83.67990891,,,,,,,
74623,soyabean,20,60,20,5.38,607.48,26.36666667,48.43839821,,,,,,,
45726,turmeric,25,60,100,4.82,1426.3,26.73636364,80.86305427,,,,,,,
82854,moong,20,40,20,5.34,167.38,23.56,85.49997454,,,,,,,
27804,maize,80,40,20,5.62,1011.49,30.43,65.09224945,,,,,,,
78285,rice,80,40,40,5.4,288.3,25.46,82.27282154,,,,,,,
30923,jowar,80,40,40,5.54,579.75,34.01,83.6912729,,,,,,,
25170,rice,80,40,40,5.42,497.88,25.03333333,82.27282154,,,,,,,
70794,blackpepper,100,60,50,5.06,2169.32,23.73636364,80.74631724,,,,,,,
2040,jowar,80,40,40,5.64,1011.49,30.43,83.6912729,,,,,,,
57735,banana,100,75,50,6.56,1299.26,26.51818182,80.35812258,,,,,,,
3309,banana,100,75,50,6.42,297.66,29.56666667,80.35812258,,,,,,,
20101,horsegram,20,60,20,5.88,199.2125,21.3,53.04408395,,,,,,,
91569,wheat,60,30,30,6.11,75.32,22.676,69.69871028,,,,,,,
41754,sunflower,50,60,30,5.58,1151.02,28.03333333,50.59023438,,,,,,,
50673,potato,180,60,90,4.86,1098.26,15.5,78.95371989,,,,,,,
29321,moong,20,40,20,5.52,411.52,34.73,85.49997454,,,,,,,
12642,jowar,80,40,40,5.66,331.88,35.34666667,83.6912729,,,,,,,
33212,sweetpotato,90,20,120,4.92,1299.26,26.51818182,81.53893093,,,,,,,
46788,jackfruit,75,40,50,4.9,884.5,27.65454545,83.27393098,,,,,,,
18718,onion,120,60,65,5.96,1026.64,29.18636364,81.80738171,,,,,,,
48892,onion,120,60,65,6,288.3,25.46,81.80738171,,,,,,,
4195,maize,80,40,20,5.56,579.75,34.01,65.09224945,,,,,,,
72260,onion,120,60,65,6.12,810.26,29.95636364,81.80738171,,,,,,,
36541,sunflower,50,60,30,5.34,70.598,18.92,50.59023438,,,,,,,
29352,rice,80,40,40,5.32,411.52,34.73,82.27282154,,,,,,,
57933,moong,20,40,20,5.46,790.98,30.61666667,85.49997454,,,,,,,
79033,potato,180,60,90,5.02,87.2,23.106,78.95371989,,,,,,,
5669,turmeric,25,60,100,4.94,1026.64,29.18636364,80.86305427,,,,,,,
36278,brinjal,80,15,40,6.6,1350.025,26.01818182,80.74756245,,,,,,,
40360,wheat,60,30,30,6.1,241.78,1.18,69.69871028,,,,,,,
72166,horsegram,20,60,20,5.9,94.02,22.38,53.04408395,,,,,,,
44730,jowar,80,40,40,5.58,70.11,25.6,83.6912729,,,,,,,
60871,rice,80,40,40,5.6,162.72,29.4,82.27282154,,,,,,,
52276,soyabean,20,60,20,5.48,1011.49,30.43,48.43839821,,,,,,,
2447,soyabean,20,60,20,5.36,423.745,22.07,48.43839821,,,,,,,
24147,cotton,120,40,20,5.42,579.75,34.01,79.84347425,,,,,,,
78289,sunflower,50,60,30,5.42,1037.32,28.08181818,50.59023438,,,,,,,
25253,sweetpotato,90,20,120,4.82,2169.32,23.73636364,81.53893093,,,,,,,
87264,rice,80,40,40,5.68,790.98,30.61666667,82.27282154,,,,,,,
71179,jute,80,40,40,5.64,1543.76,27.33333333,79.63986421,,,,,,,
75619,wheat,60,30,30,6.4,66.52,20.312,69.69871028,,,,,,,
39657,onion,120,60,65,5.82,131.18,23.13333333,81.80738171,,,,,,,
68570,garlic,50,10,60,5.58,884.5,27.65454545,87.04405082,,,,,,,
65208,potato,180,60,90,4.96,1098.26,15.5,78.95371989,,,,,,,
71659,rapeseed,50,40,20,5.02,87.2,23.106,67.94262421,,,,,,,
30952,wheat,60,30,30,6.6,75.32,22.676,69.69871028,,,,,,,
9526,rapeseed,50,40,20,4.88,884.5,27.65454545,67.94262421,,,,,,,
40945,rice,80,40,40,5.4,87.2,23.106,82.27282154,,,,,,,
16808,soyabean,20,60,20,5.48,579.75,34.01,48.43839821,,,,,,,
92269,sunflower,50,60,30,5.46,34.81,34.66666667,50.59023438,,,,,,,
6000,potato,180,60,90,5.04,1026.64,29.18636364,78.95371989,,,,,,,
63855,rapeseed,50,40,20,5.04,127.68,20.8,67.94262421,,,,,,,
7677,maize,80,40,20,5.34,1011.49,30.43,65.09224945,,,,,,,
54868,sunflower,50,60,30,5.58,34.81,34.66666667,50.59023438,,,,,,,
71798,rice,80,40,40,5.44,87.2,23.106,82.27282154,,,,,,,
92543,rice,80,40,40,5.56,1166.94,28.33333333,82.27282154,,,,,,,
87564,wheat,60,30,30,6.11,199.2125,21.3,69.69871028,,,,,,,
85518,rice,80,40,40,5.68,182.5,29.2,82.27282154,,,,,,,
25352,moong,20,40,20,5.68,127.68,20.8,85.49997454,,,,,,,
93072,wheat,60,30,30,6.11,241.78,1.18,69.69871028,,,,,,,
15137,cotton,120,40,20,5.38,1145.22,28.5,79.84347425,,,,,,,
41266,jowar,80,40,40,5.4,840.46,33.58333333,83.6912729,,,,,,,
41960,rice,80,40,40,5.34,3.94,33.76333333,82.27282154,,,,,,,
65927,maize,80,40,20,5.62,1246.715,22.6,65.09224945,,,,,,,
19010,barley,70,40,45,5.42,87.2,23.106,83.67990891,,,,,,,
64715,horsegram,20,60,20,6.12,1151.02,28.03333333,53.04408395,,,,,,,
38777,potato,180,60,90,5.02,689.88,29.03727273,78.95371989,,,,,,,
8213,potato,180,60,90,4.94,1050.245,18.77818182,78.95371989,,,,,,,
66947,turmeric,25,60,100,4.84,1111.68,28.64818182,80.86305427,,,,,,,
19200,maize,80,40,20,5.68,1151.02,28.03333333,65.09224945,,,,,,,
37086,maize,80,40,20,5.68,510.05,33.37333333,65.09224945,,,,,,,
62747,rice,80,40,40,5.48,579.75,34.01,82.27282154,,,,,,,
2540,ragi,50,40,20,5.5,167.38,23.56,80.86078808,,,,,,,
73712,onion,120,60,65,5.94,157.31,25.83333333,81.80738171,,,,,,,
36330,potato,180,60,90,4.9,1350.025,26.01818182,78.95371989,,,,,,,
82064,coriander,10,20,20,6.68,1111.68,28.64818182,85.21199775,,,,,,,
53519,moong,20,40,20,5.54,113.7,30.26666667,85.49997454,,,,,,,
47509,onion,120,60,65,6.02,34.81,34.66666667,81.80738171,,,,,,,
64504,jowar,80,40,40,5.58,1151.02,28.03333333,83.6912729,,,,,,,
83681,rice,80,40,40,5.58,297.66,29.56666667,82.27282154,,,,,,,
58731,onion,120,60,65,6.04,1246.715,22.6,81.80738171,,,,,,,
3891,wheat,60,30,30,6.6,75.32,22.676,69.69871028,,,,,,,
69030,jowar,80,40,40,5.64,98.94,25.574,83.6912729,,,,,,,
85357,maize,80,40,20,5.5,182.5,29.2,65.09224945,,,,,,,
34382,jowar,80,40,40,5.42,199.2125,21.3,83.6912729,,,,,,,
74705,rice,80,40,40,5.48,607.48,26.36666667,82.27282154,,,,,,,
61214,maize,80,40,20,5.4,510.05,33.37333333,65.09224945,,,,,,,
50744,maize,80,40,20,5.46,976.06,25.66666667,65.09224945,,,,,,,
2298,moong,20,40,20,5.34,607.48,26.36666667,85.49997454,,,,,,,
34739,mango,20,20,30,5.08,2817.86,27.90909091,50.1565727,,,,,,,
68254,maize,80,40,20,5.38,510.05,33.37333333,65.09224945,,,,,,,
73359,onion,120,60,65,5.82,157.31,25.83333333,81.80738171,,,,,,,
43747,maize,80,40,20,5.66,1011.49,30.43,65.09224945,,,,,,,
90599,banana,100,75,50,6.4,884.5,27.65454545,80.35812258,,,,,,,
15978,sweetpotato,90,20,120,4.82,556.2,28.54545455,81.53893093,,,,,,,
67245,jowar,80,40,40,5.36,607.48,26.36666667,83.6912729,,,,,,,
52993,potato,180,60,90,5.04,167.38,23.56,78.95371989,,,,,,,
18483,rice,80,40,40,5.52,840.46,33.58333333,82.27282154,,,,,,,
96005,garlic,50,10,60,5.58,1111.68,28.64818182,87.04405082,,,,,,,
71488,wheat,60,30,30,6.3,87.2,23.106,69.69871028,,,,,,,
49432,coriander,10,20,20,6.5,1026.64,29.18636364,85.21199775,,,,,,,
71176,turmeric,25,60,100,4.86,2169.32,23.73636364,80.86305427,,,,,,,
43449,brinjal,80,15,40,6.4,2817.86,27.90909091,80.74756245,,,,,,,
32445,wheat,60,30,30,6.1,87.2,23.106,69.69871028,,,,,,,
98354,horsegram,20,60,20,5.92,770.44,28.68,53.04408395,,,,,,,
42713,rice,80,40,40,5.32,199.2125,21.3,82.27282154,,,,,,,
82467,rice,80,40,40,5.66,235.4251,26.64666667,82.27282154,,,,,,,
90151,rice,80,40,40,5.52,411.52,34.73,82.27282154,,,,,,,
29983,jowar,80,40,40,5.36,297.66,29.56666667,83.6912729,,,,,,,
75668,cotton,120,40,20,5.34,510.05,33.37333333,79.84347425,,,,,,,
42391,rice,80,40,40,5.38,976.06,25.66666667,82.27282154,,,,,,,
31744,cabbage,100,65,70,6.56,1037.32,28.08181818,82.58697797,,,,,,,
14984,wheat,60,30,30,6.11,167.38,23.56,69.69871028,,,,,,,
29776,maize,80,40,20,5.62,510.05,33.37333333,65.09224945,,,,,,,
95144,horsegram,20,60,20,6.1,199.2125,21.3,53.04408395,,,,,,,
72639,horsegram,20,60,20,5.84,664.94,22.03333333,53.04408395,,,,,,,
80347,barley,70,40,45,5.64,240.1,10.38,83.67990891,,,,,,,
79341,rice,80,40,40,5.56,87.2,23.106,82.27282154,,,,,,,
84836,coriander,10,20,20,6.58,75.32,22.676,85.21199775,,,,,,,
12548,rice,80,40,40,5.62,331.88,35.34666667,82.27282154,,,,,,,
15022,rapeseed,50,40,20,5.18,167.38,23.56,67.94262421,,,,,,,
1176,garlic,50,10,60,5.44,1026.64,29.18636364,87.04405082,,,,,,,
41905,jowar,80,40,40,5.36,790.98,30.61666667,83.6912729,,,,,,,
89598,wheat,60,30,30,6.8,70.598,18.92,69.69871028,,,,,,,
49403,sunflower,50,60,30,5.32,840.46,33.58333333,50.59023438,,,,,,,
32704,potato,180,60,90,5.1,1026.64,29.18636364,78.95371989,,,,,,,
69870,rice,80,40,40,5.62,579.75,34.01,82.27282154,,,,,,,
97206,wheat,60,30,30,7,113.7,30.26666667,69.69871028,,,,,,,
60960,moong,20,40,20,5.46,510.05,33.37333333,85.49997454,,,,,,,
44916,mango,20,20,30,4.84,1350.025,26.01818182,50.1565727,,,,,,,
39938,wheat,60,30,30,6.12,152.54,22.28,69.69871028,,,,,,,
37881,banana,100,75,50,6.36,884.5,27.65454545,80.35812258,,,,,,,
63812,onion,120,60,65,5.82,2169.32,23.73636364,81.80738171,,,,,,,
41231,horsegram,20,60,20,6.18,840.46,33.58333333,53.04408395,,,,,,,
15519,barley,70,40,45,5.5,66.52,20.312,83.67990891,,,,,,,
95776,maize,80,40,20,5.5,157.31,25.83333333,65.09224945,,,,,,,
57510,potato,180,60,90,4.92,1299.26,26.51818182,78.95371989,,,,,,,
68488,rice,80,40,40,5.32,1875.6,20.1,82.27282154,,,,,,,
33956,horsegram,20,60,20,5.96,199.2125,21.3,53.04408395,,,,,,,
61591,ragi,50,40,20,5.5,297.66,29.56666667,80.86078808,,,,,,,
69182,maize,80,40,20,5.62,579.75,34.01,65.09224945,,,,,,,
54163,turmeric,25,60,100,5.1,884.5,27.65454545,80.86305427,,,,,,,
5540,banana,100,75,50,6.68,1026.64,29.18636364,80.35812258,,,,,,,
3241,cardamom,75,75,150,5.12,884.5,27.65454545,83.00331663,,,,,,,
32604,sunflower,50,60,30,5.6,840.46,33.58333333,50.59023438,,,,,,,
42050,maize,80,40,20,5.58,331.88,35.34666667,65.09224945,,,,,,,
842,rice,80,40,40,5.66,98.98,34.92333333,82.27282154,,,,,,,
34737,garlic,50,10,60,5.64,2817.86,27.90909091,87.04405082,,,,,,,
27859,jowar,80,40,40,5.48,1011.49,30.43,83.6912729,,,,,,,
58297,barley,70,40,45,5.44,516.68,27.86666667,83.67990891,,,,,,,
47217,rice,80,40,40,5.68,770.44,28.68,82.27282154,,,,,,,
77448,barley,70,40,45,5.62,75.32,22.676,83.67990891,,,,,,,
41841,rapeseed,50,40,20,5,15.34,27.276,67.94262421,,,,,,,
29981,sunflower,50,60,30,5.38,297.66,29.56666667,50.59023438,,,,,,,
57688,horsegram,20,60,20,5.98,1151.02,28.03333333,53.04408395,,,,,,,
62469,wheat,60,30,30,6.3,75.32,22.676,69.69871028,,,,,,,
20585,rice,80,40,40,5.64,157.31,25.83333333,82.27282154,,,,,,,
68351,barley,70,40,45,5.46,19.38,22.766,83.67990891,,,,,,,
79192,moong,20,40,20,5.5,840.46,33.58333333,85.49997454,,,,,,,
83273,garlic,50,10,60,5.38,556.2,28.54545455,87.04405082,,,,,,,
84316,rice,80,40,40,5.32,579.75,34.01,82.27282154,,,,,,,
68521,ragi,50,40,20,5.38,884.5,27.65454545,80.86078808,,,,,,,
13482,banana,100,75,50,6.52,2817.86,27.90909091,80.35812258,,,,,,,
44524,cotton,120,40,20,5.64,607.48,26.36666667,79.84347425,,,,,,,
13069,rice,80,40,40,5.4,199.2125,21.3,82.27282154,,,,,,,
13089,blackpepper,100,60,50,4.9,1603.2375,22.89090909,80.74631724,,,,,,,
3016,barley,70,40,45,5.46,19.38,22.766,83.67990891,,,,,,,
66589,horsegram,20,60,20,5.94,1011.49,30.43,53.04408395,,,,,,,
76506,coriander,10,20,20,6.42,884.5,27.65454545,85.21199775,,,,,,,
64452,maize,80,40,20,5.6,840.46,33.58333333,65.09224945,,,,,,,
76265,blackpepper,100,60,50,4.86,884.5,27.65454545,80.74631724,,,,,,,
23530,potato,180,60,90,4.94,689.88,29.03727273,78.95371989,,,,,,,
65393,onion,120,60,65,5.96,122.42,18.58,81.80738171,,,,,,,
97156,rapeseed,50,40,20,5.16,70.598,18.92,67.94262421,,,,,,,
61121,onion,120,60,65,5.92,556.2,28.54545455,81.80738171,,,,,,,
70797,sweetpotato,90,20,120,5.02,2169.32,23.73636364,81.53893093,,,,,,,
18294,rice,80,40,40,5.34,1543.76,27.33333333,82.27282154,,,,,,,
32320,moong,20,40,20,5.4,840.46,33.58333333,85.49997454,,,,,,,
86609,maize,80,40,20,5.46,840.46,33.58333333,65.09224945,,,,,,,
14556,maize,80,40,20,5.52,70.11,25.6,65.09224945,,,,,,,
94438,moong,20,40,20,5.42,3.94,33.76333333,85.49997454,,,,,,,
22775,rice,80,40,40,5.38,510.05,33.37333333,82.27282154,,,,,,,
79713,garlic,50,10,60,5.6,1299.26,26.51818182,87.04405082,,,,,,,
71080,rice,80,40,40,5.44,1543.76,27.33333333,82.27282154,,,,,,,
69735,onion,120,60,65,5.94,34.81,34.66666667,81.80738171,,,,,,,
73992,wheat,60,30,30,7,73.47,23.562,69.69871028,,,,,,,
17877,turmeric,25,60,100,5.16,1037.32,28.08181818,80.86305427,,,,,,,
43041,sunflower,50,60,30,5.6,157.31,25.83333333,50.59023438,,,,,,,
24114,jowar,80,40,40,5.34,579.75,34.01,83.6912729,,,,,,,
73301,onion,120,60,65,6.12,1246.715,22.6,81.80738171,,,,,,,
80101,rice,80,40,40,5.66,790.98,30.61666667,82.27282154,,,,,,,
39975,banana,100,75,50,6.54,1037.32,28.08181818,80.35812258,,,,,,,
94359,turmeric,25,60,100,4.92,1299.26,26.51818182,80.86305427,,,,,,,
11897,turmeric,25,60,100,5.14,1026.64,29.18636364,80.86305427,,,,,,,
53618,moong,20,40,20,5.38,10.265748,25.76,85.49997454,,,,,,,
13557,jowar,80,40,40,5.56,1997.12,27,83.6912729,,,,,,,
73865,blackpepper,100,60,50,4.94,2817.86,27.90909091,80.74631724,,,,,,,
49672,rice,80,40,40,5.34,98.98,34.92333333,82.27282154,,,,,,,
84519,wheat,60,30,30,6.11,75.32,22.676,69.69871028,,,,,,,
82057,jowar,80,40,40,5.64,1011.49,30.43,83.6912729,,,,,,,
81503,jowar,80,40,40,5.34,1011.49,30.43,83.6912729,,,,,,,
45322,rice,80,40,40,5.46,207.55,26.43333333,82.27282154,,,,,,,
89617,rice,80,40,40,5.6,207.55,26.43333333,82.27282154,,,,,,,
89624,maize,80,40,20,5.68,207.55,26.43333333,65.09224945,,,,,,,
1738,rice,80,40,40,5.68,157.31,25.83333333,82.27282154,,,,,,,
17370,rice,80,40,40,5.46,579.75,34.01,82.27282154,,,,,,,
40299,cotton,120,40,20,5.46,654.34,29.26666667,79.84347425,,,,,,,
21445,maize,80,40,20,5.38,607.48,26.36666667,65.09224945,,,,,,,
97460,moong,20,40,20,5.34,113.7,30.26666667,85.49997454,,,,,,,
48551,rice,80,40,40,5.62,182.5,29.2,82.27282154,,,,,,,
74511,wheat,60,30,30,6.4,73.47,23.562,69.69871028,,,,,,,
24465,jowar,80,40,40,5.58,1166.94,28.33333333,83.6912729,,,,,,,
32429,coriander,10,20,20,6.46,1026.64,29.18636364,85.21199775,,,,,,,
61152,cotton,120,40,20,5.32,510.05,33.37333333,79.84347425,,,,,,,
12956,jowar,80,40,40,5.54,1246.715,22.6,83.6912729,,,,,,,
39329,rice,80,40,40,5.68,579.75,34.01,82.27282154,,,,,,,
8518,jute,80,40,40,5.44,1145.22,28.5,79.63986421,,,,,,,
88230,blackpepper,100,60,50,5.08,2817.86,27.90909091,80.74631724,,,,,,,
73566,rice,80,40,40,5.56,157.31,25.83333333,82.27282154,,,,,,,
55801,jute,80,40,40,5.56,1166.94,28.33333333,79.63986421,,,,,,,
12250,rice,80,40,40,5.62,98.98,34.92333333,82.27282154,,,,,,,
63521,turmeric,25,60,100,5.08,1037.32,28.08181818,80.86305427,,,,,,,
3821,maize,80,40,20,5.52,579.75,34.01,65.09224945,,,,,,,
22021,rice,80,40,40,5.56,1145.22,28.5,82.27282154,,,,,,,
8619,rice,80,40,40,5.66,1145.22,28.5,82.27282154,,,,,,,
31243,horsegram,20,60,20,5.92,152.54,22.28,53.04408395,,,,,,,
85044,onion,120,60,65,5.9,75.32,22.676,81.80738171,,,,,,,
52316,rice,80,40,40,5.4,1011.49,30.43,82.27282154,,,,,,,
37913,rapeseed,50,40,20,4.86,446.14,25.44,67.94262421,,,,,,,
11645,rapeseed,50,40,20,5,127.68,20.8,67.94262421,,,,,,,
33407,moong,20,40,20,5.54,790.98,30.61666667,85.49997454,,,,,,,
72664,wheat,60,30,30,6.8,240.1,10.38,69.69871028,,,,,,,
88945,jowar,80,40,40,5.36,1011.49,30.43,83.6912729,,,,,,,
86042,blackpepper,100,60,50,4.94,2169.32,23.73636364,80.74631724,,,,,,,
68076,maize,80,40,20,5.54,411.52,34.73,65.09224945,,,,,,,
56085,turmeric,25,60,100,5.18,1037.32,28.08181818,80.86305427,,,,,,,
68141,coriander,10,20,20,6.6,556.2,28.54545455,85.21199775,,,,,,,
14131,soyabean,20,60,20,5.6,1011.49,30.43,48.43839821,,,,,,,
74366,barley,70,40,45,5.34,73.47,23.562,83.67990891,,,,,,,
30536,moong,20,40,20,5.6,579.75,34.01,85.49997454,,,,,,,
25271,rice,80,40,40,5.48,127.68,20.8,82.27282154,,,,,,,
30529,barley,70,40,45,5.64,75.32,22.676,83.67990891,,,,,,,
